         13296276 function calls (13061472 primitive calls) in 632.891 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.045    0.045 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\pymilvus\client\grpc_handler.py:123(_wait_for_channel_ready)
   161895    0.044    0.000    0.044    0.000 {method 'read' of '_io.BytesIO' objects}
        1    0.000    0.000    0.042    0.042 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\pymilvus\client\grpc_handler.py:245(_setup_identifier_interceptor)
        1    0.000    0.000    0.042    0.042 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\pymilvus\decorators.py:189(handler)
        1    0.000    0.000    0.042    0.042 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\pymilvus\client\grpc_handler.py:1714(__internal_register)
        1    0.000    0.000    0.042    0.042 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\grpc\_interceptor.py:240(__call__)
        1    0.000    0.000    0.042    0.042 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\grpc\_interceptor.py:255(_with_call)
        1    0.000    0.000    0.042    0.042 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\grpc\_interceptor.py:268(continuation)
        1    0.000    0.000    0.042    0.042 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\grpc\_channel.py:1032(with_call)
        1    0.000    0.000    0.042    0.042 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\grpc\_channel.py:996(_blocking)
        1    0.041    0.041    0.041    0.041 {method 'next_event' of 'grpc._cython.cygrpc.SegregatedCall' objects}
    32379    0.029    0.000    0.041    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\contextlib.py:470(__exit__)
        1    0.000    0.000    0.040    0.040 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\transformers\models\auto\auto_factory.py:547(keys)
        1    0.000    0.000    0.040    0.040 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\transformers\models\auto\auto_factory.py:548(<listcomp>)
       71    0.000    0.000    0.040    0.001 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\transformers\models\auto\auto_factory.py:541(_load_attr_from_module)
      141    0.000    0.000    0.040    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\importlib\__init__.py:109(import_module)
      141    0.000    0.000    0.040    0.000 <frozen importlib._bootstrap>:1018(_gcd_import)
  144/141    0.001    0.000    0.039    0.000 <frozen importlib._bootstrap>:1002(_find_and_load)
    73/71    0.000    0.000    0.037    0.001 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\transformers\models\auto\auto_factory.py:502(getattribute_from_module)
