         185984781 function calls (183093451 primitive calls) in 263.878 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
   430098    0.147    0.000    0.296    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\pymilvus\client\abstract.py:245(get)
       10    0.209    0.021    0.288    0.029 C:\Users\Pascal\Desktop\WannaDB\lab23_wannadb_scale-up\wannadb\data\data.py:472(validate_consistency)
   404720    0.288    0.000    0.288    0.000 {built-in method numpy.frombuffer}
   404720    0.159    0.000    0.225    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\compat\py3k.py:53(isfileobj)
        1    0.000    0.000    0.222    0.222 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\transformers\modeling_utils.py:1477(_load_state_dict_into_model)
   845785    0.222    0.000    0.222    0.000 {method 'HasField' of 'google.protobuf.pyext._message.CMessage' objects}
   809440    0.220    0.000    0.220    0.000 {method 'readline' of '_io.StringIO' objects}
        1    0.000    0.000    0.220    0.220 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\huggingface_hub\utils\_validators.py:85(_inner_fn)
        1    0.000    0.000    0.220    0.220 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\huggingface_hub\utils\_deprecation.py:72(inner_f)
        1    0.000    0.000    0.220    0.220 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\huggingface_hub\hf_api.py:1214(model_info)
        1    0.000    0.000    0.219    0.219 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\requests\api.py:62(get)
    420/1    0.002    0.000    0.218    0.218 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\transformers\modeling_utils.py:1570(load)
      420    0.029    0.000    0.216    0.001 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\torch\nn\modules\module.py:1338(_load_from_state_dict)
      792    0.013    0.000    0.201    0.000 {built-in method builtins.sorted}
    66850    0.046    0.000    0.188    0.000 C:\Users\Pascal\Desktop\WannaDB\lab23_wannadb_scale-up\wannadb\matching\matching.py:593(<lambda>)
        1    0.000    0.000    0.178    0.178 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\transformers\models\bert\modeling_bert.py:169(__init__)
        3    0.000    0.000    0.177    0.059 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\torch\nn\modules\sparse.py:120(__init__)
        3    0.000    0.000    0.177    0.059 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\torch\nn\modules\sparse.py:148(reset_parameters)
        3    0.000    0.000    0.176    0.059 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\torch\nn\init.py:138(normal_)
        3    0.000    0.000    0.176    0.059 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\torch\nn\init.py:17(_no_grad_normal_)
        3    0.176    0.059    0.176    0.059 {method 'normal_' of 'torch._C._TensorBase' objects}
   809444    0.171    0.000    0.171    0.000 {method 'startswith' of 'bytes' objects}
