         343142369 function calls (340008494 primitive calls) in 214.151 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
   585472    0.356    0.000    0.399    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\warnings.py:477(__exit__)
  4856640    0.392    0.000    0.392    0.000 {method 'isidentifier' of 'str' objects}
   586172    0.381    0.000    0.390    0.000 {method 'remove' of 'list' objects}
  4296718    0.385    0.000    0.385    0.000 C:\Users\Pascal\Desktop\WannaDB\lab23_wannadb_scale-up\wannadb\data\data.py:256(nuggets)
       14    0.000    0.000    0.383    0.027 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\urllib3\util\ssl_.py:355(ssl_wrap_socket)
       24    0.000    0.000    0.381    0.016 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\transformers\models\bert\modeling_bert.py:366(__init__)
       24    0.000    0.000    0.373    0.016 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\transformers\models\bert\modeling_bert.py:415(__init__)
       24    0.000    0.000    0.371    0.015 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\transformers\models\bert\modeling_bert.py:430(__init__)
   146368    0.271    0.000    0.370    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\sklearn\metrics\pairwise.py:39(_return_float_dtype)
   292736    0.157    0.000    0.365    0.000 <__array_function__ internals>:2(may_share_memory)
   566510    0.089    0.000    0.360    0.000 C:\Users\Pascal\Desktop\WannaDB\lab23_wannadb_scale-up\wannadb\matching\matching.py:153(<lambda>)
   585472    0.356    0.000    0.356    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\warnings.py:437(__init__)
   208296    0.074    0.000    0.354    0.000 C:\Users\Pascal\Desktop\WannaDB\lab23_wannadb_scale-up\wannadb\statistics.py:46(__getitem__)
        1    0.000    0.000    0.338    0.338 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\torch\serialization.py:502(load)
        1    0.000    0.000    0.337    0.337 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\torch\serialization.py:836(_load)
